MsgID.LOCAL_VELOCITY,0.0000000,-0.9300000,2.9000000,0.0600000
MsgID.LOCAL_POSITION,14.5100000,29.4051418,-18.7445145,-4.9965420
MsgID.LOCAL_VELOCITY,14.5100000,-0.9370902,2.9028187,0.0649335
MsgID.GLOBAL_POSITION,0.0000000,-122.3976545,37.7927439,5.0000000
MsgID.LOCAL_VELOCITY,0.0000000,0.5300000,2.3800000,0.0600000
MsgID.LOCAL_POSITION,14.7600000,29.2788029,-17.8898602,-5.0005460
MsgID.LOCAL_VELOCITY,14.7600000,0.5326889,2.3866925,0.0697493
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976479,37.7927467,4.9930000
MsgID.LOCAL_VELOCITY,0.0000000,1.7600000,1.9000000,0.0500000
MsgID.LOCAL_POSITION,15.0110000,29.5914001,-17.2973976,-4.9932303
MsgID.LOCAL_VELOCITY,15.0110000,1.7639787,1.9011620,0.0574182
MsgID.GLOBAL_POSITION,0.0000000,-122.3976425,37.7927539,4.9910000
MsgID.LOCAL_VELOCITY,0.0000000,2.9800000,1.3800000,-0.0200000
MsgID.LOCAL_POSITION,15.2620000,30.3867092,-16.8204880,-4.9910588
MsgID.LOCAL_VELOCITY,15.2620000,2.9858689,1.3890442,-0.0233498
MsgID.GLOBAL_POSITION,0.0000000,-122.3976396,37.7927616,4.9950000
MsgID.LOCAL_VELOCITY,0.0000000,4.0300000,0.9600000,0.0000000
MsgID.LOCAL_POSITION,15.5120000,31.2410316,-16.5657501,-4.9954724
MsgID.LOCAL_VELOCITY,15.5120000,4.0352921,0.9664844,0.0076553
MsgID.GLOBAL_POSITION,0.0000000,-122.3976383,37.7927718,4.9930000
MsgID.LOCAL_VELOCITY,0.0000000,5.0400000,0.5800000,0.0100000
MsgID.LOCAL_POSITION,15.7630000,32.3748856,-16.4499111,-4.9934459
MsgID.LOCAL_VELOCITY,15.7630000,5.0422831,0.5825413,0.0169531
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976376,37.7927843,4.9950000
MsgID.LOCAL_VELOCITY,0.0000000,5.9800000,0.2400000,0.0300000
MsgID.LOCAL_POSITION,16.0120000,33.7629623,-16.3816204,-4.9956851
MsgID.LOCAL_VELOCITY,16.0120000,5.9854178,0.2496032,0.0397099
MsgID.GLOBAL_POSITION,0.0000000,-122.3976390,37.7927988,4.9990000
MsgID.LOCAL_VELOCITY,0.0000000,6.8700000,-0.0300000,0.0600000
MsgID.LOCAL_POSITION,16.2620000,35.3707771,-16.5108814,-4.9996390
MsgID.LOCAL_VELOCITY,16.2620000,6.8734641,-0.0311355,0.0615195
MsgID.GLOBAL_POSITION,0.0000000,-122.3976381,37.7928139,4.9990000
MsgID.LOCAL_VELOCITY,0.0000000,7.6600000,-0.2400000,0.0700000
MsgID.LOCAL_POSITION,16.5130000,37.0571327,-16.4282703,-4.9991994
MsgID.LOCAL_VELOCITY,16.5130000,7.6690655,-0.2465427,0.0733791
MsgID.GLOBAL_POSITION,0.0000000,-122.3976387,37.7928330,5.0030000
MsgID.LOCAL_VELOCITY,0.0000000,8.4000000,-0.4200000,0.0900000
MsgID.LOCAL_POSITION,16.7630000,39.1730804,-16.4855080,-5.0031691
MsgID.LOCAL_VELOCITY,16.7630000,8.4064054,-0.4263850,0.0908008
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976403,37.7928529,5.0030000
MsgID.LOCAL_VELOCITY,0.0000000,8.6800000,-0.5000000,0.1200000
MsgID.LOCAL_POSITION,17.0130000,41.3916702,-16.6231804,-5.0034218
MsgID.LOCAL_VELOCITY,17.0130000,8.6807718,-0.5034851,0.1278418
MsgID.LOCAL_POSITION,17.2630000,43.6275597,-16.7534714,-5.0001979
MsgID.LOCAL_VELOCITY,17.2630000,8.7768183,-0.5362374,0.0865145
MsgID.GLOBAL_POSITION,0.0000000,-122.3976417,37.7928731,5.0000000
MsgID.LOCAL_VELOCITY,0.0000000,8.7700000,-0.5300000,0.0800000
MsgID.LOCAL_POSITION,17.5140000,45.5140724,-16.8810215,-5.0043507
MsgID.LOCAL_VELOCITY,17.5140000,8.8197880,-0.5525247,0.1024463
MsgID.GLOBAL_POSITION,0.0000000,-122.3976432,37.7928900,5.0040000
MsgID.LOCAL_VELOCITY,0.0000000,8.8100000,-0.5500000,0.1000000
MsgID.LOCAL_POSITION,17.7640000,47.7965355,-17.0204697,-5.0013142
MsgID.LOCAL_VELOCITY,17.7640000,8.8506908,-0.5602690,0.1023759
MsgID.GLOBAL_POSITION,0.0000000,-122.3976447,37.7929106,5.0010000
MsgID.LOCAL_VELOCITY,0.0000000,8.8500000,-0.5600000,0.1000000
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,18.0140000,50.0446472,-17.1186104,-5.0015912
MsgID.LOCAL_VELOCITY,18.0140000,8.8636312,-0.5633997,0.0803192
MsgID.GLOBAL_POSITION,0.0000000,-122.3976458,37.7929308,5.0010000
MsgID.LOCAL_VELOCITY,0.0000000,8.8600000,-0.5600000,0.0800000
MsgID.LOCAL_POSITION,18.2650000,52.4586945,-17.3322926,-4.9973054
MsgID.LOCAL_VELOCITY,18.2650000,8.8681622,-0.5672585,0.0615534
MsgID.GLOBAL_POSITION,0.0000000,-122.3976482,37.7929525,4.9970000
MsgID.LOCAL_VELOCITY,0.0000000,8.8600000,-0.5600000,0.0600000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976504,37.7929714,4.9920000
MsgID.LOCAL_VELOCITY,0.0000000,8.8700000,-0.5600000,0.0400000
MsgID.LOCAL_POSITION,18.5160000,54.5532913,-17.5263557,-4.9929056
MsgID.LOCAL_VELOCITY,18.5160000,8.8709679,-0.5610530,0.0423197
MsgID.GLOBAL_POSITION,0.0000000,-122.3976499,37.7929920,4.9820000
MsgID.LOCAL_VELOCITY,0.0000000,8.8800000,-0.5500000,-0.0200000
MsgID.LOCAL_POSITION,18.7650000,56.8405533,-17.4813442,-4.9826207
MsgID.LOCAL_VELOCITY,18.7650000,8.8818588,-0.5527792,-0.0205176
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976516,37.7930132,4.9800000
MsgID.LOCAL_VELOCITY,0.0000000,8.8800000,-0.5700000,-0.0700000
MsgID.LOCAL_POSITION,19.0160000,59.2021637,-17.6277027,-4.9801979
MsgID.LOCAL_VELOCITY,19.0160000,8.8864326,-0.5794775,-0.0786706
MsgID.GLOBAL_POSITION,0.0000000,-122.3976544,37.7930320,4.9770000
